,HOGAR_REF_ID,VIVIENDA_REF_ID,IDHOGAR,CATCUARTH,COMBUSTIH,INODOROH,DESAGINH,PROPVIVH,CANTPERH,VIEMERGH,CMH31PEHP,CMH29PEHO,CMH12PCTO,CMH20JSEX,CMH19ME14,CMH11JENA,CMH10NIJE,CMV09HOGS,CMH7ADIG1,CMH7BDIG2,RADIO_REF_ID,RADIO,RC91
2451,1984602,1909786,1,4,2,1,2,1,4,3,1,1,100,1,2,1,4,1,3,0,21302,10,181050110
2452,1984603,1909787,1,3,2,1,2,1,8,3,1,1,266,1,3,1,3,1,3,18,21302,10,181050110
2453,1984604,1909788,1,2,5,1,2,5,4,3,1,1,200,1,2,1,4,1,3,0,21302,10,181050110
2454,1984605,1909789,1,1,5,3,10,6,1,3,1,1,100,1,1,1,4,1,1,0,21302,10,181050110
2455,1984606,1909790,1,3,1,3,10,4,3,3,1,1,100,1,2,1,4,1,3,0,21302,10,181050110
2456,1984607,1909791,1,2,2,1,2,6,2,3,1,1,100,2,1,1,6,1,5,29,21302,10,181050110
2457,1984608,1909792,1,1,2,1,2,3,1,3,1,1,100,1,1,1,6,1,1,0,21302,10,181050110
2458,1984609,1909793,1,2,2,1,2,1,3,3,1,1,150,1,1,1,4,1,3,0,21302,10,181050110
2459,1984610,1909794,1,4,2,1,2,6,5,3,1,1,125,1,2,1,4,1,3,25,21302,10,181050110
2460,1984611,1909795,1,3,2,1,2,5,2,3,1,1,66,1,4,1,3,1,2,0,21302,10,181050110
2461,1984612,1909796,1,4,2,1,2,1,1,3,1,1,25,2,4,1,4,1,1,0,21302,10,181050110
2462,1984613,1909797,1,4,2,3,10,5,1,3,1,1,25,1,4,1,4,2,1,0,21302,10,181050110
2463,1984614,1909797,2,4,2,3,10,4,4,3,1,1,100,2,3,1,4,2,4,0,21302,10,181050110
2464,1984615,1909798,1,2,2,1,2,1,2,3,1,1,100,1,4,2,6,1,5,29,21302,10,181050110
2465,1984616,1909799,1,4,2,1,2,1,6,3,1,1,150,2,2,1,5,1,3,0,21302,10,181050110
2466,1984617,1909800,1,4,2,1,2,1,6,3,1,1,150,1,3,1,5,1,3,0,21302,10,181050110
2467,1984618,1909801,1,2,5,3,10,2,3,3,1,1,150,1,2,1,4,1,3,0,21302,10,181050110
2468,1984619,1909802,1,3,2,3,10,2,5,3,1,1,166,2,3,1,1,1,3,30,21302,10,181050110
2469,1984620,1909803,1,3,2,3,10,2,2,3,1,1,66,2,2,1,4,1,4,0,21302,10,181050110
2470,1984621,1909804,1,4,2,3,10,3,3,3,1,1,75,1,2,1,5,1,3,0,21302,10,181050110
2471,1984622,1909805,1,3,5,3,10,2,5,3,1,1,166,1,4,1,1,1,5,16,21302,10,181050110
2472,1984623,1909806,1,3,2,1,2,2,4,3,1,1,133,2,2,2,3,1,4,0,21302,10,181050110
2473,1984624,1909807,1,4,2,1,2,2,4,3,1,1,100,1,4,1,1,1,3,0,21302,10,181050110
2474,1984625,1909808,1,3,2,1,2,1,4,3,1,1,133,1,2,1,6,1,3,0,21302,10,181050110
2475,1984626,1909809,1,2,5,3,10,3,8,3,1,1,400,1,3,2,1,1,3,0,21302,10,181050110
2476,1984627,1909810,1,3,2,1,2,2,6,3,1,1,200,1,3,1,3,1,3,0,21302,10,181050110
2477,1984628,1909811,1,4,5,1,2,1,8,3,1,1,200,2,6,1,3,1,3,19,21302,10,181050110
2478,1984629,1909812,1,1,5,3,10,5,2,3,1,1,200,1,1,1,3,1,2,0,21302,10,181050110
2479,1984630,1909813,1,1,5,3,10,1,5,3,1,1,500,2,2,1,3,1,4,26,21302,10,181050110
2480,1984631,1909814,1,3,3,3,10,2,6,3,1,1,200,1,2,1,3,1,3,29,21302,10,181050110
2481,1984632,1909815,1,5,2,1,2,2,3,3,1,1,60,1,4,1,3,1,3,0,21302,10,181050110
2482,1984633,1909816,1,2,3,3,10,2,1,3,1,1,50,1,1,1,3,1,1,0,21302,10,181050110
2483,1984634,1909817,1,3,2,3,10,2,6,3,1,1,200,2,3,1,4,1,4,29,21302,10,181050110
2484,1984635,1909818,1,2,2,3,10,2,4,3,1,1,200,1,2,1,1,1,3,0,21302,10,181050110
2485,1984636,1909819,1,1,3,3,10,2,4,3,1,1,400,1,2,1,3,1,3,0,21302,10,181050110
2486,1984637,1909820,1,1,2,3,10,2,7,3,1,1,700,1,3,1,4,1,3,0,21302,10,181050110
2487,1984638,1909821,1,1,5,3,10,2,7,3,1,1,700,1,2,1,4,1,3,25,21302,10,181050110
2488,1984639,1909822,1,2,5,3,10,2,5,3,1,1,250,1,3,1,3,1,3,0,21302,10,181050110
2489,1984640,1909823,1,2,2,3,10,2,9,3,1,1,450,1,6,1,3,1,4,30,21302,10,181050110
2490,1984641,1909824,1,5,2,3,10,2,7,3,1,1,140,1,5,1,4,1,3,18,21302,10,181050110
2491,1984642,1909825,1,5,5,3,10,1,2,3,1,1,40,2,4,1,3,1,2,0,21302,10,181050110
2492,1984643,1909826,1,1,2,3,10,5,6,3,1,1,600,2,3,1,5,1,3,0,21302,10,181050110
2493,1984644,1909827,1,1,2,3,10,2,2,3,1,1,200,1,2,1,4,1,4,0,21302,10,181050110
2494,1984645,1909828,1,1,5,3,10,2,4,3,1,1,400,1,2,2,3,1,3,0,21302,10,181050110
2495,1984646,1909829,1,1,5,3,10,2,10,3,1,1,1000,1,3,1,1,1,3,25,21302,10,181050110
2496,1984647,1909830,1,2,5,3,10,2,6,3,1,1,300,2,3,1,1,1,4,0,21302,10,181050110
2497,1984648,1909831,1,1,5,3,10,2,2,3,1,1,200,1,4,1,1,1,2,0,21302,10,181050110
2498,1984649,1909832,1,1,5,3,10,2,1,3,1,1,100,1,1,1,3,1,1,0,21302,10,181050110
2499,1984650,1909833,1,2,2,3,10,2,5,3,1,1,250,1,2,1,1,1,3,29,21302,10,181050110
2500,1984651,1909834,1,1,5,3,10,2,8,3,1,1,800,1,3,1,3,1,3,0,21302,10,181050110
2501,1984652,1909835,1,9,5,3,10,2,6,3,1,1,9999,1,3,1,5,1,3,0,21302,10,181050110
2502,1984653,1909836,1,2,2,3,10,2,7,3,1,1,350,1,3,1,4,1,3,29,21302,10,181050110
2503,1984654,1909837,1,9,5,3,10,1,3,3,1,1,9999,1,1,1,3,1,4,31,21302,10,181050110
2504,1984655,1909838,1,2,2,3,10,2,4,3,1,1,200,1,2,1,4,1,3,0,21302,10,181050110
2505,1984656,1909839,1,3,2,3,10,2,6,3,1,1,200,1,1,1,3,1,3,0,21302,10,181050110
2506,1984657,1909840,1,3,2,3,10,2,7,3,1,1,233,1,6,1,3,1,3,25,21302,10,181050110
2507,1984658,1909841,1,3,2,3,10,2,2,3,1,1,66,2,4,1,3,1,2,0,21302,10,181050110
2508,1984659,1909842,1,3,2,1,2,2,5,3,1,1,166,2,3,1,3,1,4,29,21302,10,181050110
2509,1984660,1909843,1,3,2,3,10,2,3,3,1,1,100,1,1,1,5,1,4,0,21302,10,181050110
2510,1984661,1909844,1,9,5,3,10,2,1,3,1,1,9999,1,4,1,3,1,1,0,21302,10,181050110
2511,1984662,1909845,1,5,2,1,2,2,13,3,1,1,260,1,6,1,4,1,3,1,21302,10,181050110
2512,1984663,1909846,1,1,5,3,10,2,8,3,1,1,800,1,3,1,3,1,3,0,21302,10,181050110
2513,1984664,1909847,1,9,2,3,10,2,1,3,1,1,9999,2,1,1,3,1,1,0,21302,10,181050110
2514,1984665,1909848,1,9,5,3,10,2,4,3,1,1,9999,1,2,1,4,1,3,0,21302,10,181050110
2515,1984666,1909849,1,5,2,1,2,1,2,3,1,1,40,1,4,1,3,1,2,0,21302,10,181050110
2516,1984667,1909850,1,3,2,1,2,4,4,3,1,1,133,1,5,1,6,1,3,29,21302,10,181050110
2517,1984668,1909851,1,4,2,1,2,1,6,3,1,1,150,1,2,1,5,2,3,0,21302,10,181050110
2518,1984669,1909851,2,9,2,8,10,8,2,3,1,1,9999,1,2,1,11,2,4,0,21302,10,181050110
2519,1984670,1909852,1,4,5,3,10,1,5,3,1,1,125,1,2,1,3,2,3,0,21302,10,181050110
2520,1984671,1909852,2,0,2,3,10,3,1,3,1,1,200,2,4,1,11,2,1,0,21302,10,181050110
2521,1984672,1909853,1,2,2,3,10,1,1,3,1,1,50,2,4,1,1,2,1,0,21302,10,181050110
2522,1984673,1909853,2,1,2,3,10,3,2,3,1,1,200,2,2,1,5,2,4,0,21302,10,181050110
2523,1984674,1909854,1,2,2,3,10,4,3,3,1,1,150,1,2,2,4,1,3,0,21302,10,181050110
2524,1984675,1909855,1,2,2,1,2,1,7,3,1,1,350,2,5,1,3,1,4,27,21302,10,181050110
2525,1984676,1909856,1,1,2,1,2,1,2,3,1,1,200,1,1,1,4,1,2,0,21302,10,181050110
2526,1984677,1909857,1,5,1,1,2,1,3,3,1,1,60,1,1,1,3,1,3,0,21302,10,181050110
2527,1984678,1909858,1,4,1,1,2,1,4,3,1,1,100,2,2,1,3,1,4,18,21302,10,181050110
2528,1984679,1909859,1,6,2,1,2,1,8,3,1,1,133,1,3,3,3,1,3,29,21302,10,181050110
2529,1984680,1909860,1,2,3,1,2,1,7,3,1,1,350,1,3,1,4,1,3,0,21302,10,181050110
2530,1984681,1909861,1,2,2,3,10,1,3,3,1,1,150,1,4,1,3,1,4,0,21302,10,181050110
2531,1984682,1909862,1,4,2,1,2,1,3,3,1,1,75,1,1,1,3,1,4,0,21302,10,181050110
2532,1984683,1909863,1,1,3,3,10,5,5,3,1,1,500,1,3,1,4,1,3,0,21302,10,181050110
2533,1984684,1909864,1,3,2,1,2,1,2,3,1,1,66,1,4,1,3,1,2,0,21302,10,181050110
2534,1984685,1909865,1,6,2,1,2,1,10,3,1,1,166,1,6,1,1,1,3,0,21302,10,181050110
2535,1984686,1909866,1,7,5,1,2,1,11,3,1,1,157,1,6,1,4,1,3,26,21302,10,181050110
2536,1984687,1909867,1,5,2,1,2,5,5,3,1,1,100,1,1,2,4,1,3,0,21302,10,181050110
