,Unnamed: 0,VIVIENDA_REF_ID,RADIO_REF_ID,TIPVV,V01,V02,V00,URP,INCALSERV,INMAT,MUNI,LOCAL,INCALCONS,TOTHOG,FRAC_REF_ID,IDRADIO,DPTO_REF_ID,IDFRAC,PROV_REF_ID,IDDPTO,DPTO,NOMDPTO,RC10
204090,204090,8364867,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204091,204091,8364868,29442,1,1,7,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204092,204092,8364869,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204093,204093,8364870,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204094,204094,8364871,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204095,204095,8364872,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204096,204096,8364873,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204097,204097,8364874,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204098,204098,8364875,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204099,204099,8364876,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204100,204100,8364877,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204101,204101,8364878,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204102,204102,8364879,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204103,204103,8364880,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204104,204104,8364881,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204105,204105,8364882,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204106,204106,8364883,29442,1,1,1,0,1,1,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204107,204107,8364884,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204108,204108,8364885,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204109,204109,8364886,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204110,204110,8364887,29442,1,1,1,0,1,2,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204111,204111,8364888,29442,1,1,1,0,1,2,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204112,204112,8364889,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204113,204113,8364890,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204114,204114,8364891,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204115,204115,8364892,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204116,204116,8364893,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204117,204117,8364894,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204118,204118,8364895,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204119,204119,8364896,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204120,204120,8364897,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204121,204121,8364898,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204122,204122,8364899,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204123,204123,8364900,29442,1,1,1,0,1,1,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204124,204124,8364901,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204125,204125,8364902,29442,1,1,1,0,1,1,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204126,204126,8364903,29442,1,1,1,0,1,1,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204127,204127,8364904,29442,1,1,1,0,1,1,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204128,204128,8364905,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204129,204129,8364906,29442,1,1,1,0,1,1,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204130,204130,8364907,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204131,204131,8364908,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204132,204132,8364909,29442,1,1,1,0,1,1,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204133,204133,8364910,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204134,204134,8364911,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204135,204135,8364912,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204136,204136,8364913,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204137,204137,8364914,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204138,204138,8364915,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204139,204139,8364916,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204140,204140,8364917,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204141,204141,8364918,29442,1,1,1,0,1,1,2,181050245,18105030,2,2,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204142,204142,8364919,29442,1,1,1,0,1,3,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204143,204143,8364920,29442,1,1,1,0,1,3,2,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204144,204144,8364921,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204145,204145,8364922,29442,1,1,1,0,1,3,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204146,204146,8364923,29442,1,1,1,0,1,3,1,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204147,204147,8364924,29442,1,1,3,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204148,204148,8364925,29442,1,1,1,0,1,2,1,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204149,204149,8364926,29442,1,1,4,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204150,204150,8364927,29442,1,1,1,0,1,3,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204151,204151,8364928,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204152,204152,8364929,29442,1,1,1,0,1,2,1,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204153,204153,8364930,29442,1,1,1,0,1,2,1,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204154,204154,8364931,29442,1,1,1,0,1,2,2,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204155,204155,8364932,29442,1,1,1,0,1,2,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204156,204156,8364933,29442,1,1,1,0,1,2,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204157,204157,8364934,29442,1,1,1,0,1,2,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204158,204158,8364935,29442,1,1,1,0,1,2,1,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204159,204159,8364936,29442,1,1,1,0,1,2,2,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204160,204160,8364937,29442,1,1,1,0,1,2,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204161,204161,8364938,29442,1,1,1,0,1,2,2,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204162,204162,8364939,29442,1,1,1,0,1,2,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204163,204163,8364940,29442,1,1,1,0,1,1,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204164,204164,8364941,29442,1,1,1,0,1,1,3,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204165,204165,8364942,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204166,204166,8364943,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204167,204167,8364944,29442,1,1,7,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204168,204168,8364945,29442,1,1,1,0,1,3,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204169,204169,8364946,29442,1,1,1,0,1,1,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204170,204170,8364947,29442,1,1,1,0,1,2,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204171,204171,8364948,29442,1,1,1,0,1,2,3,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204172,204172,8364949,29442,1,1,1,0,1,1,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204173,204173,8364950,29442,1,1,1,0,1,2,3,181050245,18105030,3,2,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204174,204174,8364951,29442,1,1,1,0,1,1,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204175,204175,8364952,29442,1,1,1,0,1,2,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204176,204176,8364953,29442,1,1,1,0,1,2,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204177,204177,8364954,29442,1,1,1,0,1,1,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204178,204178,8364955,29442,1,1,1,0,1,2,2,181050245,18105030,2,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204179,204179,8364956,29442,1,2,1,0,1,3,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204180,204180,8364957,29442,1,1,2,0,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204181,204181,8364958,29442,1,1,1,0,1,2,1,181050245,18105030,1,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204182,204182,8364959,29442,1,1,1,0,1,3,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204183,204183,8364960,29442,1,2,1,0,1,3,4,181050245,18105030,3,1,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204184,204184,8364961,29442,2,0,0,9,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204185,204185,8364962,29442,2,0,0,9,1,0,0,181050245,18105030,0,3,3096,01,206,01,5,105,18105,Mercedes                                          ,181050101
204186,204186,8364963,29443,1,1,1,0,1,2,2,181050245,18105030,2,1,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
204187,204187,8364964,29443,1,1,1,0,1,2,1,181050245,18105030,1,1,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
204188,204188,8364965,29443,1,1,1,0,1,2,1,181050245,18105030,1,2,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
204189,204189,8364966,29443,1,1,1,0,1,2,1,181050245,18105030,1,1,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
204190,204190,8364967,29443,1,1,1,0,1,2,1,181050245,18105030,1,1,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
204191,204191,8364968,29443,1,1,1,0,1,2,1,181050245,18105030,1,1,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
204192,204192,8364969,29443,1,1,1,0,1,2,3,181050245,18105030,2,1,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
204193,204193,8364970,29443,1,1,1,0,1,2,1,181050245,18105030,1,1,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
204194,204194,8364971,29443,1,1,1,0,1,2,2,181050245,18105030,2,1,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
204195,204195,8364972,29443,1,1,1,0,1,2,1,181050245,18105030,1,1,3096,02,206,01,5,105,18105,Mercedes                                          ,181050102
