,HOGAR_REF_ID,VIVIENDA_REF_ID,NHOG,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H19A,H19B,H19C,H19D,PROP,INDHAC,TOTPERS,ALGUNBI,RADIO_REF_ID,RC10
1325,7271162,8366047,1,2,4,1,1,1,1,1,2,1,4,4,5,1,2,1,2,1,3,6,1,29446,181050105
1326,7271163,8366048,1,1,4,1,1,1,1,1,2,1,4,2,3,2,2,1,2,4,3,3,0,29446,181050105
1327,7271164,8366049,1,2,4,1,1,1,1,1,2,1,4,3,3,1,1,1,2,2,5,6,0,29446,181050105
1328,7271165,8366050,1,2,4,1,1,1,1,1,1,1,4,2,5,1,2,1,1,1,1,1,0,29446,181050105
1329,7271166,8366051,1,1,4,1,1,1,1,1,2,1,4,3,6,1,2,1,1,1,2,5,0,29446,181050105
1330,7271167,8366052,1,1,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,1,1,0,29446,181050105
1331,7271168,8366054,1,2,4,1,1,1,1,1,2,1,4,2,4,1,2,1,2,1,3,4,0,29446,181050105
1332,7271169,8366055,1,1,4,1,1,1,1,1,2,1,4,4,8,1,2,1,2,1,1,2,0,29446,181050105
1333,7271170,8366056,1,1,4,1,1,1,1,1,2,1,4,2,2,1,2,1,2,1,5,4,0,29446,181050105
1334,7271171,8366057,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,2,3,3,0,29446,181050105
1335,7271172,8366058,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,5,8,1,29446,181050105
1336,7271173,8366059,1,1,4,1,1,1,1,1,2,1,4,4,5,1,1,1,2,1,3,7,0,29446,181050105
1337,7271174,8366060,1,1,4,1,1,1,1,1,2,1,4,3,4,1,1,1,1,1,3,4,0,29446,181050105
1338,7271175,8366061,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,2,1,3,5,0,29446,181050105
1339,7271176,8366062,1,1,4,1,1,1,1,1,2,1,4,2,4,1,1,1,2,1,4,6,0,29446,181050105
1340,7271177,8366063,1,2,4,1,1,1,1,1,2,1,4,3,5,1,2,1,1,1,2,3,0,29446,181050105
1341,7271178,8366064,1,2,4,1,1,1,1,1,2,1,4,2,2,1,2,1,1,1,5,4,0,29446,181050105
1342,7271179,8366065,1,2,4,1,1,1,1,1,2,2,4,3,4,1,2,1,2,1,1,2,0,29446,181050105
1343,7271180,8366065,2,2,4,1,1,1,1,1,2,2,4,1,1,1,2,1,2,3,3,1,0,29446,181050105
1344,7271181,8366067,1,1,5,2,1,1,1,1,2,1,4,2,3,1,1,1,2,4,4,5,0,29446,181050105
1345,7271182,8366068,1,1,4,1,1,1,1,1,2,1,4,2,3,1,2,2,2,3,2,2,0,29446,181050105
1346,7271183,8366069,1,2,4,1,2,1,1,2,3,1,4,1,1,1,2,1,2,3,6,5,1,29446,181050105
1347,7271184,8366070,1,1,4,1,1,1,1,1,3,1,4,3,6,1,2,2,1,4,1,2,0,29446,181050105
1348,7271185,8366071,1,1,4,1,1,1,1,1,2,1,4,3,3,1,2,1,2,1,5,7,0,29446,181050105
1349,7271186,8366072,1,2,4,1,1,1,1,1,2,1,4,3,3,1,2,1,2,1,5,7,0,29446,181050105
1350,7271187,8366073,1,2,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,3,4,0,29446,181050105
1351,7271188,8366074,1,2,4,1,1,1,1,1,2,1,4,3,5,1,2,1,2,1,1,2,0,29446,181050105
1352,7271189,8366075,1,4,1,2,2,1,1,2,2,1,4,1,1,2,2,1,2,1,6,4,1,29446,181050105
1353,7271190,8366077,1,2,4,1,1,1,1,1,2,1,4,3,5,1,2,1,2,1,2,3,0,29446,181050105
1354,7271191,8366078,1,1,4,1,1,1,1,1,2,1,4,2,3,1,2,2,1,1,2,2,0,29446,181050105
1355,7271192,8366080,1,1,4,1,1,1,1,1,2,1,4,3,3,1,1,1,2,1,3,3,0,29446,181050105
1356,7271193,8366081,1,2,4,2,2,1,1,1,2,1,4,2,2,1,2,2,2,1,5,6,0,29446,181050105
1357,7271194,8366082,1,2,4,2,2,1,1,1,3,1,3,2,3,2,2,1,2,1,3,3,0,29446,181050105
1358,7271195,8366083,1,1,4,2,1,1,1,2,2,1,4,3,3,2,2,1,2,1,5,8,0,29446,181050105
1359,7271196,8366084,1,1,1,1,1,1,1,1,2,1,4,3,4,1,2,1,1,1,2,3,0,29446,181050105
1360,7271197,8366085,1,2,4,2,1,1,1,1,2,1,3,1,3,2,2,1,2,1,2,2,0,29446,181050105
1361,7271198,8366086,1,2,4,2,1,1,1,1,2,1,3,1,2,1,2,2,2,2,5,4,0,29446,181050105
1362,7271199,8366087,1,2,4,1,1,1,1,2,2,1,4,2,3,1,1,1,2,1,3,4,0,29446,181050105
1363,7271200,8366088,1,2,4,1,1,1,1,1,2,1,3,2,5,1,2,2,2,2,1,1,0,29446,181050105
1364,7271201,8366091,1,2,4,2,1,1,1,1,2,1,4,2,3,2,2,1,2,1,3,4,0,29446,181050105
1365,7271202,8366092,1,2,4,2,2,1,1,1,3,1,3,1,2,2,2,1,2,2,5,4,1,29446,181050105
1366,7271203,8366093,1,2,4,2,1,1,1,1,2,1,4,2,3,1,2,2,2,1,5,6,0,29446,181050105
1367,7271204,8366094,1,2,4,2,2,1,1,1,2,1,4,2,3,1,2,2,2,1,4,5,0,29446,181050105
1368,7271205,8366095,1,2,4,2,1,1,2,0,0,0,3,1,2,2,2,1,2,1,3,2,1,29446,181050105
1369,7271206,8366096,1,2,4,2,1,1,2,0,0,0,3,1,2,2,2,1,2,1,1,1,1,29446,181050105
1370,7271207,8366097,1,2,4,2,1,1,1,2,2,2,3,3,4,1,2,1,2,1,3,4,0,29446,181050105
1371,7271208,8366098,1,2,4,2,2,1,2,0,0,0,3,1,2,2,2,1,2,2,4,3,1,29446,181050105
1372,7271209,8366099,1,2,4,2,1,1,2,0,0,0,3,1,1,1,2,1,2,1,5,3,1,29446,181050105
1373,7271210,8366100,1,2,4,2,1,1,1,1,2,1,4,3,4,1,2,2,2,1,2,3,0,29446,181050105
1374,7271211,8366101,1,2,4,1,1,1,1,1,3,1,4,4,6,1,2,1,2,1,2,4,0,29446,181050105
1375,7271212,8366102,1,2,4,2,1,1,1,2,2,2,3,3,4,1,2,1,2,2,2,3,0,29446,181050105
1376,7271213,8366103,1,2,4,1,1,1,1,1,2,1,3,1,2,1,2,1,2,1,5,4,0,29446,181050105
1377,7271214,8366104,1,1,4,2,1,1,1,1,3,1,3,2,4,1,2,1,2,2,2,3,0,29446,181050105
1378,7271215,8366105,1,2,4,2,2,1,1,1,2,1,4,2,3,1,2,1,2,2,5,6,0,29447,181050106
1379,7271216,8366106,1,2,4,1,2,1,1,1,2,1,4,2,3,1,1,1,1,2,3,3,0,29447,181050106
1380,7271217,8366107,1,2,4,2,1,1,1,2,2,1,4,1,2,1,2,1,2,2,5,6,0,29447,181050106
1381,7271218,8366108,1,2,4,1,1,1,1,1,2,1,4,3,3,1,1,1,2,2,5,6,0,29447,181050106
1382,7271219,8366109,1,2,4,1,1,1,1,1,2,1,4,1,1,2,2,1,2,2,3,1,0,29447,181050106
1383,7271220,8366110,1,2,4,2,1,1,1,1,2,1,4,3,3,1,2,1,2,2,3,4,0,29447,181050106
1384,7271221,8366110,2,2,4,1,1,1,1,2,2,1,4,1,1,1,1,1,2,2,6,4,1,29447,181050106
1385,7271222,8366110,3,2,4,2,1,1,1,1,2,1,4,3,3,1,2,1,2,2,3,4,0,29447,181050106
1386,7271223,8366111,1,2,4,1,1,1,1,2,2,1,4,2,2,1,2,1,2,4,5,4,0,29447,181050106
1387,7271224,8366111,2,2,4,2,1,1,1,2,2,1,4,2,3,1,2,1,2,4,5,6,0,29447,181050106
1388,7271225,8366111,3,2,4,2,2,1,2,0,0,0,4,2,2,2,2,1,2,2,1,1,1,29447,181050106
1389,7271226,8366112,1,2,4,1,1,1,1,2,2,1,4,3,4,1,2,1,2,4,1,1,0,29447,181050106
1390,7271227,8366113,1,2,4,2,2,1,2,0,0,0,6,1,1,1,2,1,2,4,6,4,1,29447,181050106
1391,7271228,8366114,1,2,4,2,2,1,1,2,2,2,4,1,3,2,2,1,2,2,3,4,0,29447,181050106
1392,7271229,8366115,1,3,4,2,1,1,1,2,2,1,6,1,2,1,2,1,2,2,5,4,0,29447,181050106
1393,7271230,8366116,1,2,4,2,1,1,1,2,2,1,4,1,2,1,2,1,2,2,5,6,0,29447,181050106
1394,7271231,8366117,1,2,4,2,1,1,1,1,2,1,4,4,4,1,2,1,2,2,1,2,0,29447,181050106
1395,7271232,8366118,1,2,4,2,1,1,1,1,2,1,4,2,2,1,2,1,2,2,5,6,1,29447,181050106
1396,7271233,8366119,1,2,4,2,1,1,1,2,2,1,4,1,1,2,2,2,2,2,5,2,0,29447,181050106
1397,7271234,8366120,1,2,4,2,1,1,1,2,2,1,4,1,1,1,2,1,2,1,5,3,0,29447,181050106
1398,7271235,8366121,1,2,4,2,1,1,1,2,2,1,4,2,2,1,2,2,2,2,5,5,1,29447,181050106
1399,7271236,8366122,1,2,4,1,1,1,1,1,2,1,4,1,1,1,2,1,2,2,5,3,0,29447,181050106
1400,7271237,8366123,1,2,2,1,1,1,1,1,2,1,4,2,4,1,2,1,2,2,2,3,0,29447,181050106
1401,7271238,8366124,1,2,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,2,3,4,0,29447,181050106
1402,7271239,8366125,1,2,4,2,1,1,1,1,2,1,4,2,2,1,2,2,2,2,1,1,0,29447,181050106
1403,7271240,8366126,1,2,4,1,1,1,1,1,2,1,4,2,2,1,2,1,2,2,4,3,0,29447,181050106
1404,7271241,8366127,1,2,4,2,1,1,1,1,2,1,4,2,3,1,2,1,2,2,3,4,1,29447,181050106
1405,7271242,8366128,1,3,4,2,3,1,2,0,0,0,4,1,1,2,2,2,2,2,3,1,1,29447,181050106
1406,7271243,8366129,1,2,4,2,1,1,1,1,2,1,4,3,4,1,2,2,2,2,4,6,0,29447,181050106
1407,7271244,8366130,1,2,4,1,1,1,1,1,2,1,4,2,2,1,2,1,2,2,5,5,0,29447,181050106
1408,7271245,8366131,1,2,4,2,1,1,1,2,3,1,6,2,4,2,2,1,2,2,3,5,0,29447,181050106
1409,7271246,8366132,1,3,4,1,1,1,1,2,2,1,4,1,1,1,2,1,2,2,6,6,1,29447,181050106
1410,7271247,8366134,1,2,4,1,1,1,2,0,0,0,4,2,3,1,2,1,2,2,2,2,1,29447,181050106
1411,7271248,8366135,1,2,4,2,1,1,1,1,2,1,4,4,4,1,2,1,2,2,3,5,1,29447,181050106
1412,7271249,8366136,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,1,1,2,1,2,0,29447,181050106
1413,7271250,8366137,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,2,3,3,0,29447,181050106
1414,7271251,8366138,1,2,4,2,1,1,1,2,3,1,6,2,3,1,2,2,2,2,5,6,0,29447,181050106
1415,7271252,8366139,1,2,4,2,1,1,1,2,3,1,6,1,2,1,2,2,2,2,3,2,0,29447,181050106
1416,7271253,8366140,1,2,4,1,1,1,1,1,2,1,4,1,1,1,2,1,2,2,3,1,0,29447,181050106
1417,7271254,8366141,1,2,4,2,1,1,1,1,2,1,4,2,3,1,2,1,2,1,3,3,0,29447,181050106
1418,7271255,8366142,1,2,4,1,1,1,1,1,2,1,4,2,2,2,2,1,2,1,5,4,0,29447,181050106
1419,7271256,8366143,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,2,2,0,29447,181050106
1420,7271257,8366144,1,2,4,2,1,1,1,1,2,1,4,2,3,1,2,1,2,1,1,1,0,29447,181050106
1421,7271258,8366145,1,1,4,1,1,1,1,1,2,1,4,3,3,1,2,1,2,4,5,6,0,29447,181050106
1422,7271259,8366146,1,2,4,2,2,1,2,0,0,0,4,1,1,1,2,1,2,4,5,3,1,29447,181050106
1423,7271260,8366147,1,2,4,1,1,1,1,1,2,1,4,3,3,2,2,2,2,1,3,3,0,29447,181050106
1424,7271261,8366148,1,1,4,1,1,1,1,1,2,1,3,3,5,1,1,1,2,1,3,5,0,29447,181050106
1425,7271262,8366149,1,1,4,1,1,1,1,1,2,1,3,2,3,1,1,1,2,1,4,5,0,29447,181050106
1426,7271263,8366150,1,1,4,2,1,1,1,1,2,1,3,3,3,1,2,1,1,1,3,3,0,29447,181050106
1427,7271264,8366151,1,1,4,1,1,1,1,1,2,1,3,4,6,1,1,1,2,1,3,6,0,29447,181050106
1428,7271265,8366152,1,1,4,1,1,1,1,1,2,1,3,3,6,1,2,2,2,1,3,7,0,29447,181050106
1429,7271266,8366153,1,1,4,1,1,1,1,1,2,1,3,2,7,1,2,1,1,1,1,2,0,29447,181050106
1430,7271267,8366154,1,1,4,1,1,1,1,1,2,1,4,2,4,1,2,2,2,3,3,4,0,29447,181050106
1431,7271268,8366155,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,2,1,1,2,3,0,29447,181050106
1432,7271269,8366156,1,2,5,2,1,1,1,2,2,1,3,3,4,1,2,1,2,4,4,7,0,29447,181050106
1433,7271270,8366157,1,1,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,4,5,0,29447,181050106
1434,7271271,8366158,1,2,4,1,1,1,1,2,2,1,4,3,6,1,2,1,2,1,4,8,0,29447,181050106
1435,7271272,8366159,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,2,3,4,0,29447,181050106
1436,7271273,8366160,1,2,4,1,1,1,1,1,2,1,4,1,2,1,2,1,2,1,1,1,0,29447,181050106
1437,7271274,8366161,1,1,4,1,1,1,1,1,2,1,4,3,5,1,2,1,1,1,2,4,0,29447,181050106
1438,7271275,8366163,1,1,4,1,1,1,1,1,2,1,4,4,5,1,1,1,2,1,3,5,0,29447,181050106
1439,7271276,8366164,1,1,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,2,2,0,29447,181050106
1440,7271277,8366165,1,1,4,2,1,1,1,1,2,1,4,4,5,1,2,1,2,1,3,6,0,29447,181050106
1441,7271278,8366166,1,2,5,1,1,1,1,1,2,1,4,2,4,1,2,1,1,1,1,2,0,29447,181050106
1442,7271279,8366167,1,1,5,1,1,1,1,1,2,1,4,2,4,1,1,1,2,1,2,3,0,29447,181050106
1443,7271280,8366168,1,2,4,1,1,1,1,1,3,1,4,4,5,1,1,2,2,1,3,6,0,29447,181050106
1444,7271281,8366169,1,1,4,1,1,1,1,1,3,1,4,1,2,1,2,1,2,1,4,3,0,29447,181050106
1445,7271282,8366170,1,1,4,1,1,1,1,1,4,1,4,2,3,1,2,1,2,1,1,1,0,29447,181050106
1446,7271283,8366171,1,2,4,1,1,1,1,1,3,1,4,1,1,1,2,1,2,2,6,4,1,29447,181050106
1447,7271284,8366172,1,1,4,1,1,1,1,1,3,1,4,4,5,1,2,1,1,1,2,3,0,29447,181050106
1448,7271285,8366175,1,2,4,1,1,1,1,1,3,1,4,3,4,1,2,1,2,1,2,3,0,29447,181050106
1449,7271286,8366176,1,2,4,1,1,1,1,2,2,1,4,2,3,1,2,1,1,4,5,6,0,29447,181050106
1450,7271287,8366178,1,2,4,1,1,1,1,1,2,1,4,1,2,1,2,1,2,2,3,2,0,29447,181050106
1451,7271288,8366179,1,2,4,1,1,1,1,1,4,1,4,3,4,1,2,1,2,2,3,4,0,29447,181050106
1452,7271289,8366180,1,2,4,2,2,1,1,2,2,1,4,2,2,1,2,1,2,2,6,7,1,29447,181050106
1453,7271290,8366181,1,2,4,1,1,1,1,1,4,1,4,1,2,1,2,2,2,2,1,1,0,29447,181050106
1454,7271291,8366181,2,2,4,1,1,1,1,1,4,1,4,1,3,1,2,1,2,2,3,3,0,29447,181050106
1455,7271292,8366182,1,2,4,1,1,1,1,2,3,1,4,2,3,1,2,1,2,2,2,2,0,29447,181050106
1456,7271293,8366184,1,2,4,2,2,1,1,1,3,1,4,2,3,1,2,1,2,2,3,4,0,29447,181050106
1457,7271294,8366185,1,2,6,2,1,1,1,2,4,1,4,2,3,1,2,1,2,2,5,7,0,29447,181050106
1458,7271295,8366186,1,2,4,2,1,1,1,1,4,1,4,3,5,1,2,1,2,2,3,5,0,29447,181050106
1459,7271296,8366187,1,2,4,2,2,1,1,1,4,1,4,2,3,1,2,2,1,2,4,5,0,29447,181050106
1460,7271297,8366188,1,2,4,2,1,1,1,2,3,1,4,1,4,1,2,2,2,2,1,1,0,29447,181050106
1461,7271298,8366189,1,2,4,1,1,1,1,1,4,1,4,2,3,1,2,1,2,2,3,4,0,29447,181050106
1462,7271299,8366190,1,2,4,2,1,1,1,1,1,1,4,2,2,1,2,1,2,1,5,5,0,29447,181050106
1463,7271300,8366191,1,2,4,1,1,1,1,2,1,1,4,2,2,1,2,1,2,2,6,7,1,29447,181050106
1464,7271301,8366192,1,2,4,2,1,1,1,1,1,1,4,2,2,1,2,1,2,1,5,5,0,29447,181050106
1465,7271302,8366194,1,2,4,2,1,1,1,1,2,1,4,3,3,2,1,1,2,2,3,4,0,29447,181050106
1466,7271303,8366194,2,1,4,1,1,1,1,1,2,1,4,3,3,1,2,1,1,2,3,4,0,29447,181050106
1467,7271304,8366195,1,2,4,1,1,1,1,1,2,1,4,3,3,2,2,1,2,1,3,3,0,29447,181050106
1468,7271305,8366196,1,1,4,1,1,1,1,1,2,1,4,5,5,1,2,1,1,2,2,3,0,29447,181050106
1469,7271306,8366197,1,2,4,1,1,1,1,1,2,1,4,1,1,1,2,2,1,1,5,2,0,29447,181050106
1470,7271307,8366199,1,2,4,1,1,1,1,1,2,1,4,4,4,1,2,2,2,2,4,6,0,29447,181050106
1471,7271308,8366200,1,1,4,1,1,1,1,1,2,1,4,2,2,1,2,1,2,1,1,1,0,29447,181050106
1472,7271309,8366201,1,2,4,1,2,1,1,1,2,1,4,1,1,1,2,1,2,1,6,4,1,29447,181050106
1473,7271310,8366202,1,1,4,1,1,1,1,1,2,1,4,2,2,1,2,2,1,1,3,2,0,29447,181050106
1474,7271311,8366204,1,2,4,1,1,1,1,1,2,1,4,2,2,1,2,1,2,1,5,6,0,29447,181050106
1475,7271312,8366205,1,2,4,1,1,1,1,1,2,1,4,4,4,1,2,1,2,2,2,3,0,29447,181050106
1476,7271313,8366206,1,1,4,1,1,1,1,1,2,1,3,3,5,1,2,2,1,1,1,2,0,29447,181050106
1477,7271314,8366207,1,2,5,1,1,1,1,1,2,1,3,2,3,1,2,2,2,3,3,3,0,29447,181050106
1478,7271315,8366209,1,1,4,1,1,1,1,1,2,1,3,1,1,1,2,1,2,1,5,2,0,29447,181050106
1479,7271316,8366210,1,2,4,1,1,1,1,1,2,1,3,2,3,1,2,2,2,2,3,4,0,29447,181050106
1480,7271317,8366211,1,2,4,1,1,1,1,1,2,1,3,1,4,1,2,2,2,1,1,2,0,29447,181050106
1481,7271318,8366212,1,1,5,1,1,1,1,1,2,1,3,3,3,1,2,2,1,2,1,1,0,29447,181050106
1482,7271319,8366213,1,2,5,1,1,1,1,1,2,1,4,3,3,1,2,1,2,1,3,3,0,29447,181050106
1483,7271320,8366214,1,1,5,1,1,1,1,1,2,1,4,4,7,1,2,1,1,1,2,6,0,29447,181050106
1484,7271321,8366215,1,2,5,1,1,1,1,1,2,1,4,3,3,1,2,1,2,3,1,1,0,29447,181050106
1485,7271322,8366216,1,1,4,1,1,1,1,1,2,1,4,3,3,1,2,2,1,1,2,2,0,29447,181050106
1486,7271323,8366217,1,2,4,1,1,1,1,1,2,1,4,3,3,1,2,2,2,1,3,3,0,29447,181050106
1487,7271324,8366219,1,1,4,1,1,1,1,1,2,1,4,3,5,1,2,1,2,2,2,4,0,29447,181050106
1488,7271325,8366220,1,1,4,1,1,1,1,2,3,1,4,3,4,1,2,1,1,2,4,7,0,29447,181050106
1489,7271326,8366221,1,2,4,2,1,1,1,1,4,1,4,1,1,1,2,1,2,1,5,3,0,29447,181050106
1490,7271327,8366222,1,2,4,2,1,1,1,2,3,2,6,2,3,2,2,1,2,1,5,8,0,29447,181050106
1491,7271328,8366223,1,2,5,1,1,1,1,1,2,1,4,1,2,1,2,1,2,2,3,2,0,29447,181050106
1492,7271329,8366224,1,3,4,2,2,1,1,2,3,1,4,2,2,2,2,1,2,1,5,6,0,29447,181050106
1493,7271330,8366225,1,1,4,1,1,1,1,1,2,1,4,3,4,1,1,1,1,2,1,2,0,29447,181050106
1494,7271331,8366226,1,2,5,2,1,1,1,2,3,1,4,3,3,1,2,1,2,1,5,7,1,29447,181050106
1495,7271332,8366228,1,1,4,1,1,1,1,1,2,1,4,1,1,1,2,1,1,2,5,3,0,29447,181050106
1496,7271333,8366229,1,1,4,2,1,1,1,1,2,1,4,2,3,1,2,1,2,2,3,4,0,29447,181050106
1497,7271334,8366230,1,3,6,2,3,1,2,0,0,0,6,1,1,2,2,2,2,2,5,2,1,29447,181050106
1498,7271335,8366231,1,3,4,2,1,1,1,1,3,1,6,3,3,1,2,1,2,2,3,3,0,29447,181050106
1499,7271336,8366232,1,3,4,2,1,1,1,1,2,1,4,1,1,2,2,1,2,1,6,6,1,29447,181050106
1500,7271337,8366234,1,3,4,2,1,1,1,2,2,1,6,2,2,2,2,1,2,1,5,5,0,29447,181050106
1501,7271338,8366235,1,2,4,2,1,1,1,1,2,1,4,2,3,1,2,1,2,1,4,5,0,29447,181050106
1502,7271339,8366236,1,2,4,1,1,1,2,0,0,0,6,1,1,2,2,2,2,1,3,1,1,29447,181050106
1503,7271340,8366238,1,2,4,1,1,1,1,1,3,1,4,2,3,1,2,1,2,1,1,1,0,29447,181050106
1504,7271341,8366238,2,2,4,1,1,1,1,1,2,1,4,4,4,1,2,1,2,1,1,2,0,29447,181050106
1505,7271342,8366239,1,1,4,1,1,1,1,1,2,1,4,3,5,1,2,1,1,1,2,3,0,29447,181050106
1506,7271343,8366241,1,2,4,2,1,1,1,1,2,1,4,3,6,1,1,1,2,1,2,4,0,29447,181050106
1507,7271344,8366241,2,2,4,2,1,1,1,1,2,1,4,1,1,1,2,1,2,1,5,3,0,29447,181050106
1508,7271345,8366242,1,2,4,2,1,1,1,1,2,1,4,2,3,1,2,1,2,4,2,2,0,29447,181050106
1509,7271346,8366243,1,2,4,2,1,1,1,1,3,1,6,2,2,1,2,1,2,1,4,3,0,29447,181050106
1510,7271347,8366244,1,2,4,2,2,1,1,2,2,1,4,1,2,1,2,1,2,1,5,5,1,29447,181050106
1511,7271348,8366245,1,3,8,2,3,1,2,0,0,0,6,1,1,2,2,1,2,1,3,1,1,29447,181050106
1512,7271349,8366246,1,2,5,1,1,1,1,1,2,1,4,2,3,1,2,2,1,2,2,2,0,29447,181050106
1513,7271350,8366248,1,2,5,2,1,1,1,2,3,1,6,1,2,2,2,2,2,1,1,1,0,29447,181050106
1514,7271351,8366249,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,3,5,0,29447,181050106
1515,7271352,8366250,1,2,4,1,1,1,1,1,3,1,6,1,2,1,2,2,2,2,3,2,0,29447,181050106
1516,7271353,8366252,1,2,4,2,1,1,1,1,2,1,4,3,4,1,2,1,2,2,3,4,0,29447,181050106
1517,7271354,8366253,1,2,4,2,2,1,1,2,2,1,4,1,2,1,2,1,2,1,4,3,0,29447,181050106
1518,7271355,8366254,1,3,4,1,2,1,2,0,0,0,4,1,1,2,2,1,2,1,6,5,1,29447,181050106
1519,7271356,8366255,1,3,6,2,3,1,2,0,0,0,6,1,4,2,2,2,2,2,1,1,1,29447,181050106
1520,7271357,8366258,1,2,4,1,1,1,1,1,2,1,3,1,3,1,2,1,2,1,1,1,0,29447,181050106
1521,7271358,8366259,1,2,6,2,1,1,1,1,2,1,3,2,2,1,2,1,2,1,4,3,0,29447,181050106
1522,7271359,8366260,1,2,4,1,1,1,1,1,2,1,3,3,4,1,2,1,2,1,4,6,0,29447,181050106
1523,7271360,8366261,1,2,4,1,1,1,1,1,3,1,3,1,2,1,2,1,2,1,3,2,0,29447,181050106
1524,7271361,8366262,1,2,4,2,1,1,1,1,2,1,3,3,5,1,2,1,2,1,1,2,0,29447,181050106
1525,7271362,8366263,1,2,4,2,2,1,1,2,2,1,3,1,1,2,2,2,2,1,3,1,0,29447,181050106
1526,7271363,8366264,1,2,4,1,1,1,1,1,2,1,3,2,3,2,2,2,2,1,2,2,0,29447,181050106
1527,7271364,8366266,1,2,4,1,1,1,1,1,2,1,3,3,5,1,2,1,2,1,2,3,0,29447,181050106
1528,7271365,8366267,1,2,4,1,1,1,1,1,2,1,4,5,6,1,2,1,1,1,1,2,0,29447,181050106
1529,7271366,8366268,1,2,4,1,1,1,1,1,2,1,3,3,5,1,2,1,2,1,4,8,0,29447,181050106
1530,7271367,8366269,1,2,4,1,1,1,1,1,2,1,4,2,4,1,2,1,2,1,1,2,0,29447,181050106
1531,7271368,8366270,1,1,4,1,1,1,1,1,2,1,3,2,4,1,1,1,2,1,1,2,0,29447,181050106
1532,7271369,8366272,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,2,3,2,3,0,29447,181050106
1533,7271370,8366274,1,2,4,1,1,1,1,1,2,1,4,1,6,1,2,1,2,1,1,2,0,29447,181050106
1534,7271371,8366275,1,1,4,2,1,1,1,2,2,1,4,4,4,2,2,2,2,1,3,4,0,29447,181050106
1535,7271372,8366276,1,2,4,2,1,1,1,2,2,2,4,5,6,1,2,1,2,1,1,3,0,29447,181050106
1536,7271373,8366276,2,1,4,1,1,1,1,1,2,1,4,2,3,1,2,2,1,3,3,3,0,29447,181050106
1537,7271374,8366277,1,2,4,2,1,1,1,2,2,1,4,2,2,1,2,1,2,2,5,4,0,29447,181050106
1538,7271375,8366278,1,1,4,1,1,1,1,1,1,1,4,4,6,1,1,1,1,1,1,2,0,29447,181050106
1539,7271376,8366281,1,1,4,1,1,1,1,1,2,1,4,2,3,1,2,2,1,1,2,2,0,29447,181050106
1540,7271377,8366282,1,1,4,1,2,1,1,1,1,1,4,1,1,2,2,1,2,3,6,8,1,29447,181050106
1541,7271378,8366283,1,3,4,1,2,1,1,2,3,1,4,1,2,1,2,1,2,2,6,7,1,29447,181050106
1542,7271379,8366284,1,1,5,2,1,1,1,1,1,1,4,3,3,2,2,2,2,3,3,4,0,29447,181050106
1543,7271380,8366285,1,1,4,1,2,1,1,2,1,2,4,3,3,1,2,2,2,1,5,6,0,29447,181050106
1544,7271381,8366286,1,1,4,1,2,1,1,2,1,2,4,2,3,1,2,1,2,3,3,4,0,29447,181050106
1545,7271382,8366287,1,2,4,1,1,1,1,1,2,1,4,2,4,1,2,1,2,1,1,1,0,29447,181050106
1546,7271383,8366288,1,1,4,1,2,1,1,1,2,1,4,4,4,1,2,1,2,6,3,4,0,29447,181050106
1547,7271384,8366289,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,3,3,3,0,29447,181050106
1548,7271385,8366290,1,2,4,1,1,1,1,1,2,1,4,1,2,1,2,1,2,2,1,1,0,29447,181050106
1549,7271386,8366291,1,1,4,1,1,1,1,1,3,1,4,4,5,1,2,1,2,1,3,5,0,29447,181050106
1550,7271387,8366292,1,1,4,1,1,1,1,1,3,1,4,3,3,1,1,1,1,1,3,3,0,29447,181050106
1551,7271388,8366293,1,1,4,1,2,1,1,1,2,1,4,1,2,1,2,1,2,4,5,4,0,29447,181050106
1552,7271389,8366294,1,1,4,1,1,1,1,1,2,1,4,4,6,2,2,1,2,1,1,3,0,29447,181050106
1553,7271390,8366295,1,1,4,1,1,1,1,1,2,1,4,2,4,1,2,1,2,1,2,3,0,29447,181050106
1554,7271391,8366297,1,1,4,1,1,1,1,1,2,1,4,2,2,1,2,1,2,1,4,3,0,29447,181050106
1555,7271392,8366298,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,4,6,0,29447,181050106
